article_id,title,link,sentence_id,sentence
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,4,The US announced its blockade after talks with Iran failed to secure a lasting peace deal to end hostilities in the Middle East.
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,5,"Following a meeting between US and Iran negotiators in Pakistan's capital Islamabad, President Donald Trump said the US would start ""BLOCKADING any and all Ships trying to enter, or leave, the Strait of Hormuz""."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,6,"The US Central Command (Centcom) later confirmed its forces would enforce the blockade ""impartially"" on vessels leaving and entering Iranian ports, including those located in the Arabian Gulf and Gulf of Oman."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,7,"Centcom added that US forces would not impede the freedom of vessels transiting to and from non-Iranian ports, and that additional information would be provided to commercial mariners via a formal notice before the blockade starts."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,8,"Sir Keir, who has recently returned from a visit to the Gulf region, said he had been working with allies to ""keep the Strait open, not shut""."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,9,"""We're not supporting the blockade and all of the marshalling diplomatically, politically and capability... that's all focused, from our point of view, on getting the Strait fully open."""
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,10,"He said the UK did have mine-sweeping capability but ""wouldn't go into operational matters""."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,11,Sir Keir has repeatedly ruled out direct UK military involvement in the conflict.
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,12,"In his interview with the BBC, he said: ""My decision has been very clearly that whatever the pressure - and there's been some considerable pressure - we're not getting dragged into the war."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,13,"""That's not in our national interest, because I'm not going to act unless there's a clear, lawful basis and a clear thought-through plan."""
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,14,"This week the UK and France will co-host a summit which Sir Keir said would ""advance work on a coordinated, independent, multinational plan to safeguard international shipping when the conflict ends""."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,15,"Trump has told Fox News that other countries would be involved in blockading the strait, but did not say which ones."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,16,"He added that Nato offered to help ""clean out"" the strait, adding that it would be free to use again ""in not too long a distance""."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,17,"Trump said the US would bring in minesweepers, and that the UK - a member of Nato - would too."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,18,"""I understand the UK and a couple of other countries are sending minesweepers,"" Trump said."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,19,"Around one-fifth of global oil and liquefied natural gas shipments pass through the Strait of Hormuz, with Iran effectively cutting off the waterway since US-Israeli strikes began on 28 February."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,20,Global benchmark Brent crude oil rose above $US100 a barrel following the blockade announcement.
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,21,Before the conflict oil had been trading at about $71.
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,22,"The government is due to increase fuel duty in September, however opposition parties have urged the prime minister to scrap the rise."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,23,"Sir Keir said it was being ""kept under review"" adding ""a lot will depend on what happens in the next few weeks""."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,24,"In an earlier call with French President Emmanuel Macron, Sir Keir underlined ""the need to work with a wide coalition of partners to protect freedom of navigation"" in the Strait of Hormuz""."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,25,"""We are urgently working with France and other partners to put together a wide coalition to protect freedom of navigation,"" a UK government spokesperson said."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,26,"The spokesperson added that ships crossing through the Strait of Hormuz ""must not be subject to tolling"", after reports emerged that Iran has started demanding $2m (£1.5m) in transit fees for tankers passing through the Strait."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,27,"While the UK was not involved in the US-Iran talks in Pakistan, Sir Keir warned against ""further escalation"" in the Middle East after two sides failed to reach an agreement."
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,28,Chancellor Rachel Reeves plans to travel to Washington this week for the International Monetary Fund (IMF) meeting to advocate for re-opening the Hormuz shipping channel.
80,Starmer says UK will not join Trump's blockade of Iran's ports,https://www.bbc.com/news/articles/c393wxzw4yjo,29,Sign up for our Politics Essential newsletter to keep up with the inner workings of Westminster and beyond.
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,1,"After a diplomatic team led by US Vice-President JD Vance tried, and failed, to reach a negotiated agreement to end the war with Iran on Saturday, President Donald Trump had to decide his next move."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,2,"That came on Sunday morning, in a series of Truth Social posts."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,3,"The US will impose a naval blockade of Iran, he wrote."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,4,"""No one who pays an illegal toll will have safe passage on the high seas,"" he wrote."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,5,He also said that the US would continue clearing mines from the Strait of Hormuz to ensure a safe passage for allied shipping.
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,6,"The US military, he added, was ""locked and loaded"" and prepared to resume attacks against Iran at an ""appropriate moment""."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,7,"He went on to say that while progress had been made in the 20-hour negotiations in Islamabad, Iran would not meet the US demand that it abandon its nuclear ambitions."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,8,"That view was contradicted somewhat by a US official familiar with Vance's negotiations, who spelled out a much longer list of disagreements – including on Iran's control of Hormuz and its support for regional proxies, like the Houthi rebels in Yemen and Hezbollah in Lebanon."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,9,"While Trump's latest posts didn't have the apocalyptic bluster of last week's threat to end Iranian civilisation, they pose a number of new challenges – and risks – for the American side."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,10,Will mine-clearing activities place American naval vessels at greater risk of Iranian attacks?
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,11,How would the US determine who paid Iran a toll?
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,12,Will the US use force on foreign-flagged ships that ignore the blockade?
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,13,"How will nations that depend on Iranian oil, like China, respond?"
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,14,"Will the move, intended to choke off Iran's primary income stream, drive the price of oil to even higher levels?"
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,15,"Later on Sunday, the US military Central Command announced that the naval blockade would stop all ships travelling to or from Iranian ports – a different set of conditions than in Trump's earlier proposed action."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,16,"""I don't understand how blockading the strait is going to somehow push the Iranians into opening it,"" Senator Mark Warner of Virginia, the ranking Democrat on the Senate Intelligence Committee, told CNN on Sunday."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,17,"On CBS' Face the Nation programme, Republican congressman Mike Turner of Ohio, who until last year chaired the House Intelligence Committee, said the blockade was a means to force a resolution to the situation in Hormuz."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,18,"""The president, by saying we're not just going to let them decide who gets through, is certainly calling all of our allies and everyone to the table,"" he said."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,19,"""This needs to be addressed."""
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,20,"Last week, before Iran and the US agreed to a two-week ceasefire and face-to-face negotiations, Trump had found himself in a difficult situation."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,21,"He could continue to ratchet up the US attacks on Iran, possibly doing long-term damage to the nation's civilian infrastructure, adding to a humanitarian crisis and further destablising the global economy."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,22,"Or, he could back away from a war that has always been unpopular among the American public and is beginning to frustrate even some of Trump's supporters, who believed his promises to avoid extended foreign conflicts and Middle East entanglements."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,23,A new CBS poll suggests that most Americans (59%) feel the war is going somewhat or very badly for the US.
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,24,"Many believe the key US objectives - such as keeping open the Strait of Hormuz, securing greater freedom for the Iranian people and permanently ending Iran's nuclear programme - remain unmet."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,25,Overwhelming bipartisan majorities feel it's important for the US to achieve these goals.
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,26,"Nearly a week has passed and, despite American claims of victory, the predicaments facing the president have not changed."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,27,"Trump told Fox News on Sunday morning that Iran would ultimately give the US ""everything"" it wants."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,28,"He added that while oil prices might be the same or higher in the months ahead, he believed the US economy would hold up."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,29,"And with November's midterm elections looming, the president's Republican Party could pay dearly at the polls if he is wrong."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,30,"On Saturday night, as his vice-president was negotiating with the Iranians in Pakistan, Trump travelled to Miami, where he watched prize fighters batter each other in UFC cage matches."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,31,"It was, according to members of the press pool in attendance, a bizarre spectacle."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,32,"The president of the United States observed violent contests in a blood-spattered ring, chatted to celebrities and, at times, engaged in intense discussions with his Secretary of State Marco Rubio and other advisers, in full view of the thousands of attendees."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,33,"Ultimate fighting cage matches, despite their ferocity, have set rules and time limits, and end with a clear winner and loser."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,34,"It's the kind of clarity that the Iran war may never provide, as it stretches into its second month and the current two-week ceasefire appears on the verge of collapse."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,35,The conflict has become a test of wills – of Iran's ability to endure continued US and Israeli attacks versus Trump's tolerance for the economic and political pain the war has produced.
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,36,"In the end, all the participants in this fight might be diminished."
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,37,Follow the twists and turns of Trump's second term with North America correspondent Anthony Zurcher's weekly US Politics Unspun newsletter.
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,38,Readers in the UK can sign up here .
81,Trump's blockade threat raises risks and leaves predicaments unchanged,https://www.bbc.com/news/articles/c8dl5mly2rzo,39,Those outside the UK can sign up here .
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,1,US Vice-President JD Vance remained tight-lipped as he returned from Islamabad on Sunday without a major breakthrough in high-stakes talks to end the war in Iran.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,2,"It was unclear how much, if any, progress was made in the highest-level diplomatic negotiations between the US and Iran in decades."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,3,"After 21 hours of back and forth in the Pakistani capital, Washington and Tehran remain far apart on key sticking points, including Iran's nuclear programme."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,4,"The two sides did not reach an agreement on what to do with the regime's enriched uranium, said a US official, who offered new details on the talks on the condition of anonymity."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,5,"Other unresolved issues include reopening the Strait of Hormuz without toll charges, a top priority for President Donald Trump, and securing a commitment from Iran to stop funding proxy groups like Hezbollah and Hamas, the US official said."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,6,"Vance gave Tehran a final offer in the talks on Saturday, the US official said, without specifying details."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,7,"The meeting apparently wasn't entirely fruitless, however."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,8,"The talks were tough but friendly and the two sides exchanged productive proposals, according to the US official."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,9,"Vance left Islamabad convinced that Iran was overplaying its hand, but still hopeful that a deal could be reached, said the US official."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,10,"Iranian President Masoud Pezeshkian said an agreement with the US ""will certainly be found"" if ""the American government abandons its totalitarianism and respects the rights of the Iranian nation""."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,11,Trump made his displeasure with the lack of progress clear on Sunday.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,12,"The president said in social media posts on Sunday that the US would blockade the strait ""effective immediately"" to pressure Iran to reach a deal."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,13,The US military said it would stop all maritime traffic entering and exiting Iranian ports from Monday morning.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,14,"Iran and the US agreed to a temporary two-week ceasefire last week, although Trump said in his latest Truth Social posts that ""at an appropriate moment, we are fully 'LOCKED AND LOADED,' and our Military will finish up the little that is left of Iran""."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,15,"Mohammad Bagher Ghalibaf, the speaker of Iran's parliament who led Tehran's delegation in Islamabad, sounded unfazed by Trump's sabre-rattling in a statement upon his return home."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,16,"According to reports by Iranian outlets, Ghalibaf addressed the US president, saying that ""if you fight, we will fight, if you come forward with logic, we will respond with logic""."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,17,"""We will not submit to any threat,"" he added."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,18,"""If they test our resolve once more, we will teach them an even greater lesson."""
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,19,The rhetoric underscores the massive gap between the two sides and the many remaining obstacles to reaching a full deal to end the war.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,20,"The negotiations represented a major test for 41-year-old Vance, who was picked by Trump to lead a US team that included special envoy Steve Witkoff and the president's son-in-law, Jared Kushner."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,21,Vance landed in Islamabad on Friday tasked with finding a way to wind down what has become the biggest foreign policy crisis of Trump's second term.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,22,The now six-week war has engulfed the Middle East and sent global oil prices soaring.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,23,"It was a difficult mission for Vance, negotiating on behalf of a president who has offered mixed messaging on the war from the start."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,24,Trump joked in early April that he would blame the vice-president if talks fell through and take the credit if both sides struck a deal to end the war.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,25,"While Vance has backed the war in public, he has reportedly expressed scepticism of the military campaign in private meetings with Trump."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,26,"The vice-president has in the past positioned himself as an anti-interventionist, a view broadly popular with Trump's core Maga base."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,27,The talks were watched closely for signs of how Vance might handle foreign policy in a potential 2028 run for the White House.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,28,"While Vance was leading the talks in Islamabad, Trump watched a UFC fight in Miami, Florida, alongside Secretary of State Marco Rubio, another rumoured 2028 contender and possible Vance rival."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,29,"And a breakthrough seems as elusive as ever, with the two-week truce deadline looming this month."
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,30,Follow the twists and turns of Trump's second term with North America correspondent Anthony Zurcher's weekly US Politics Unspun newsletter.
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,31,Readers in the UK can sign up here .
82,Twenty-one hours of back and forth leave US and Iran far apart,https://www.bbc.com/news/articles/c5y7k4y0veyo,32,Those outside the UK can sign up here .
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,1,Twenty-one hours was not enough to end 47 years of hostility between Iran and the US.
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,2,"The historic high-level talks in Islamabad, during a pause in weeks of grievous war, were always unlikely to end any other way."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,3,"Calling this marathon negotiating session a failure belies the scale of the challenge in narrowing wide gaps on complex issues ranging from age-old suspicion about Iran's nuclear programme to new challenges this war has thrown up - most of all Iran's control of the strategic Strait of Hormuz, whose closure is causing economic shocks worldwide."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,4,"To do a deal, they also needed to overcome a deep chasm of distrust."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,5,"A day ago, it wasn't even certain the two sides would meet, and even more, sit down in the same room."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,6,A longstanding political taboo was broken.
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,7,The urgent question now is: what happens next?
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,8,"What happens to the contested two-week ceasefire which pulled the world back from US President Donald Trump's alarming threat to destroy a ""whole civilisation"" in Iran?"
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,9,Would the US president be ready to send his negotiators back to the bargaining table?
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,10,"We're hearing reports from sources here in Islamabad that some conversations have continued after US Vice-President JD Vance boarded his plane at sunrise, declaring the US delegation had made their ""final and best offer""."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,11,We still don't know enough about what happened behind tightly closed doors in a five-star hotel in leafy locked-down Islamabad during talks that went on long into the night.
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,12,"There are still few details on the disputes and discussion between the two sides, assisted by Pakistani mediators, the calls to and from experts, advisers, and, according to Vance, ""dozens"" of calls to Trump himself."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,13,"The vice-president spoke of the ""core goal"" of the US during his brief dawn news conference."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,14,"""We need to see an affirmative commitment that [Iran] will not seek a nuclear weapon and they will not seek the tools that would enable them to quickly achieve a nuclear weapon,"" he said."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,15,"During the last round of talks in February, before military strikes were unleashed again, Iran had offered new concessions including the dilution of its 440kg stockpile of uranium enriched to 60% - dangerously close to weapons-grade."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,16,"But it still insists on its ""right"" to enrich and hasn't been willing to give up that stockpile, now said to be buried deep in the rubble after US and Israeli air strikes last year."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,17,"It's also refused repeated demands to open the Strait of Hormuz - to allow the free flow of vital traffic in oil, gas and other essential goods - in the absence of a new agreement."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,18,Both the US and the Iranian delegations came to Islamabad emboldened by their belief that theirs was the winning side in this war.
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,19,"And they engaged knowing that, if they failed, there was the option to keep fighting – whatever the spiralling pain for their own people and a world reeling from the cost of this conflagration."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,20,"There was also what Dr Sanam Vakil of Chatham House describes as a ""limited psychological understanding of the adversary and what compromises are needed for a real deal""."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,21,"Vance spoke of good news – ""we've had a number of substantive negotiations"" - and there was bad news: ""We have not reached an agreement."""
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,22,"And he made it clear that was ""bad news for Iran much more than the United States of America""."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,23,"Iran's foreign ministry spokesman Esmail Baghaei criticised the US's ""excessive demands and unlawful requests"" in a post on X."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,24,"And its parliamentary speaker Mohammad Bagher Ghalibaf, who led Iran's negotiating team, wrote that ""the opposing side ultimately failed to gain the trust of the Iranian delegation in this round of negotiations""."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,25,Iran is indicating it's ready to keep talking.
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,26,Pakistan's Foreign Minister Ishaq Dar urged all sides to uphold the fragile ceasefire and said they would continue their efforts to encourage dialogue - sentiments being echoed in other concerned capitals.
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,27,"If history provides any lessons, the last time Iran reached a nuclear deal with the US and other world powers in 2015, it took 18 months of breakthroughs and breakdowns."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,28,Trump has made it clear he doesn't want to get bogged down in protracted negotiations.
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,29,"Vance previously warned that the US would not be receptive if Tehran tried to ""play us""."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,30,"Pakistani journalist Kamran Yousef - in a legion of journalists who pulled all-nighters to provide non-stop coverage with very few details - declared that this round was one of ""no breakthrough but no breakdown either""."
83,"After Iran talks falter, the big question is what happens next?",https://www.bbc.com/news/articles/c5y943x2g8qo,31,You can also get in touch by following this link
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,1,"At first glance they look like they could be scenes out of a Lego movie, although more vivid and fast-paced."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,2,"But these viral AI videos inspired by the instantly recognisable Lego aesthetic feature dying children, fighter jets and US President Donald Trump - and are in fact pro-Iran propaganda."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,3,"For our new BBC podcast, Top Comment , we spoke to a representative of Explosive Media, one of the key accounts generating these clips."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,4,He wanted us to refer to him as Mr Explosive.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,5,He's a savvy social media operator who initially denies working for the Iranian government.
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,6,"In previous interviews the outlet has said it is ""totally independent""."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,7,"But upon further questioning, Mr Explosive admits the regime is a ""customer"" - something he's never before confirmed publicly."
84,We spoke to the man making viral Lego-style AI videos for Iran. Experts say it's powerful propaganda,https://www.bbc.com/news/articles/cjd8jrd1vnyo,8,The overriding message of these videos is that Iran is resisting what it sees as an almighty global oppressor: the United States.
